,Data,precipitacao_observada,Horario,Datetime,Piratin2_ws10,Piratin2_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Piratin2,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Piratin2,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,6.74669,119.261,4.7323,110.725,8.72961,116.04,5.21996,113.85,7.19527,120.472,8.18102,115.005,4.65979,102.338,9.06273,115.263,5.28419,117.379,1.19473,0.511008,0.773066,1.08149,1.06897,0.442884,0.499492,1.12797,0.712631,20.7013,21.0157,20.0934,21.7509,20.0128,20.4124,21.6304,19.8374,20.7471
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,7.25223,118.398,5.90534,116.95,8.16062,116.597,5.85438,115.228,7.56718,119.351,7.84339,115.288,5.633,113.543,8.41407,116.296,6.52739,118.788,0.130354,0.269786,0.239825,0.134149,0.111976,0.138706,0.21576,0.227523,0.532419,20.9572,20.796,20.1319,21.8217,20.8281,20.4484,21.2173,19.8535,21.1754
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,7.84041,115.269,6.17759,113.777,9.01704,112.774,6.30825,113.008,8.10378,116.29,8.6425,111.972,5.99479,110.851,9.3259,113.002,6.67331,115.563,0.0,0.0,8.52346e-06,0.0,0.0,2.47657e-05,5.06639e-07,0.0,0.0,21.6438,21.6595,20.4072,22.2933,21.1948,20.67,22.0256,20.1499,21.6867
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,8.19799,111.819,6.77739,113.352,9.36572,109.502,6.69752,110.265,8.46563,112.687,9.03399,109.018,6.56901,111.022,9.73298,109.871,7.37437,114.135,0.0,0.0,0.0,0.0,0.0,0.0,5.06639e-07,0.0,0.0,21.3987,21.1717,20.4062,22.0202,20.9755,20.6098,21.5678,20.1877,21.261
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,7.88906,106.485,6.59546,107.309,9.43906,104.862,6.47117,104.42,8.14804,107.994,9.10058,104.449,6.52171,104.05,9.83787,105.479,7.06255,108.818,0.0,0.0,0.0,0.0,0.0,0.0,5.06639e-07,0.0,0.0,20.9507,20.5713,20.308,21.5895,20.5497,20.4608,20.9476,20.1232,20.7052
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,6.60306,100.204,5.51829,102.712,8.50609,100.567,5.74604,97.8726,6.74788,102.494,8.17575,100.246,5.55811,98.7376,8.99982,101.494,5.73677,104.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0577,19.5539,20.2345,20.9264,19.7591,20.3386,19.9128,20.0905,19.6991
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,4.22813,97.4919,3.9913,101.202,7.11901,97.8556,4.60729,95.7903,4.75202,99.5746,6.79765,97.9066,3.87386,96.5813,7.65316,98.9549,4.24955,102.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0651,18.2008,20.0833,20.2724,18.5027,20.1501,18.4627,19.9741,18.2794
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,3.21799,88.9233,3.36337,94.1706,6.12565,88.058,3.36987,85.2552,3.45087,92.833,5.9069,87.4404,3.24407,87.6024,6.50705,90.3319,3.54838,96.7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9919,17.5118,19.9334,19.7957,17.5095,19.9863,17.6367,19.8416,17.5655
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,3.5475,83.6712,2.66995,88.7143,5.42973,81.9981,3.81536,80.0439,3.51589,86.9972,5.26452,80.8659,2.65814,79.4704,5.67832,84.7477,2.83496,91.5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5211,16.0252,19.3143,19.1222,16.85,19.3436,16.3201,19.2259,16.2341
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,3.9958,47.2518,4.74719,50.9379,5.12559,54.9189,3.45932,47.4867,3.33489,48.8072,5.15513,61.2315,4.35259,44.0087,4.12168,49.8326,3.31438,53.8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.683,19.6502,19.7167,19.6704,19.6947,19.7068,19.6348,19.7258,19.6648
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,3.43515,78.5026,3.46332,85.1158,5.5287,76.4055,3.68684,75.6942,3.49432,81.2344,5.33892,75.6739,3.47489,78.7203,5.7273,78.5367,3.46903,87.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5334,17.1497,19.3268,19.0379,16.9828,19.3468,17.3441,19.2529,17.1469
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,2.65467,60.7802,2.87825,65.6389,3.85284,66.0591,2.35247,60.867,2.60223,62.0641,3.84137,67.4181,3.06406,61.6273,3.87885,66.6993,2.79036,65.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7768,16.1465,19.1212,18.6529,15.7185,19.1528,16.531,19.0552,15.8582
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,2.85968,81.2966,2.94175,84.1746,3.96488,77.8055,2.42282,79.3536,2.90764,83.1388,3.48379,77.6488,2.99263,77.8164,4.438,79.6996,3.01356,85.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2528,15.7793,18.5774,18.1306,15.3643,18.6023,15.9569,18.5141,15.7038
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,1.73893,65.881,2.62842,78.3741,2.08431,65.4394,1.15342,67.9887,2.16838,75.5857,2.18592,72.0996,2.60723,70.7975,2.24091,68.9216,2.77489,82.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8704,14.7305,18.2811,17.4601,14.7275,18.3363,15.0824,18.2491,14.9595
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,1.85757,33.0441,1.95309,53.9832,1.87635,16.658,1.08977,26.6569,1.51529,31.9238,1.22833,11.7879,2.52249,56.6084,2.29558,33.2986,0.599293,348.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5945,14.1431,18.1981,17.1396,14.4604,18.1712,14.7015,18.1449,14.6297
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,2.10536,30.0695,1.59437,48.4714,2.89852,29.4229,1.38834,12.4031,1.45571,44.9842,2.03509,20.6795,2.35892,30.4347,3.04751,42.5432,0.582666,93.0973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0512,13.7036,17.7985,16.7258,14.0402,17.7758,14.1146,17.7318,14.2281
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,2.67472,56.2192,3.82514,60.5944,2.86154,62.2192,1.69156,57.8461,3.13527,65.0391,2.87933,67.7894,3.42396,54.8517,3.77304,65.3533,3.34747,65.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8035,15.4691,17.9,16.6774,14.0641,17.9892,15.1012,17.8849,14.7724
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,2.82561,52.1739,4.36991,56.1758,3.15541,63.8169,2.12259,58.8685,1.51656,47.6221,3.61703,69.5153,4.17564,52.9398,2.34118,62.1245,2.8643,60.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7606,15.8866,18.0094,16.75,13.7218,17.961,15.6955,17.8924,13.6613
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,3.41094,38.3668,5.77046,48.1066,1.76004,26.4624,3.33432,46.4977,1.14645,19.2411,3.17148,54.0432,5.32791,44.9048,1.02992,316.366,2.74895,55.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8818,17.2047,17.9155,17.1381,13.5645,18.2798,16.3283,17.4197,14.0342
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,3.9958,47.2518,4.74719,50.9379,5.12559,54.9189,3.45932,47.4867,3.33489,48.8072,5.15513,61.2315,4.35259,44.0087,4.12168,49.8326,3.31438,53.8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8982,16.7458,18.6106,17.6089,14.5268,18.5811,16.2527,18.4615,14.9485
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,2.11814,35.4712,2.42398,39.894,2.5698,42.6324,2.75511,46.8524,1.38524,355.74,3.61018,53.6403,3.60018,41.9998,1.46246,3.05011,1.38362,5.02768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3724,17.8377,18.8314,18.7004,17.7999,18.9409,17.9659,18.5003,17.5708
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,3.34546,41.8321,2.77861,37.1871,3.39544,44.7452,2.85283,41.0638,3.10862,38.6177,3.48661,46.2751,3.15936,37.0539,3.4166,46.1434,2.65381,30.8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9507,19.2718,19.8542,20.2601,19.6455,19.999,19.5947,19.7278,19.3182
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,3.23208,44.4168,2.81995,42.3579,2.79535,44.0151,2.73324,41.6534,2.93466,43.4581,2.77838,44.6929,3.1374,40.7078,2.77502,47.4412,2.67259,34.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6232,20.9978,21.1534,21.9735,21.3133,21.286,21.3172,21.0246,21.0954
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,2.31425,155.117,2.82269,87.8015,3.49721,193.232,1.67937,79.2842,1.65838,165.475,1.38671,133.12,3.55363,72.4995,3.39657,194.901,2.41154,78.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3806,22.7,20.2482,23.4561,22.1672,21.2217,23.0326,20.0906,22.7117
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,4.00331,74.2222,4.14566,65.7553,6.71604,114.501,3.20067,69.796,4.10573,80.2616,5.95242,113.049,4.13365,63.1346,7.35801,115.148,4.30435,64.3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8943,23.3984,21.4031,24.3974,23.6391,21.7154,23.7504,21.0905,23.5967
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,5.93666,99.4689,4.52208,67.3058,10.3727,112.404,4.7083,89.4423,6.58881,108.234,9.31699,109.799,5.20154,69.134,11.0537,113.45,3.94707,64.9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8177,24.0273,21.1615,24.6375,22.8176,21.5362,24.2546,20.7454,24.0544
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,6.71988,103.764,4.82958,72.4211,10.9872,113.165,5.01164,89.2834,8.08993,113.801,9.74765,109.848,5.56764,71.2574,11.6485,114.074,4.47087,81.3981,0.000113527,2.18647e-07,0.000521817,0.000551582,2.66004e-06,0.0010565,2.60815e-06,7.23704e-05,1.53709e-10,23.5693,23.8687,21.1987,24.5402,22.423,21.6503,24.1086,20.7371,23.7473
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,7.10621,82.5651,5.36233,82.7318,6.57916,90.0773,6.02236,79.845,7.03865,84.5912,5.99918,85.3296,5.54404,82.1666,7.3356,95.3969,5.59972,79.7103,0.000113527,2.18647e-07,0.000521817,0.000551582,2.66004e-06,0.0010565,2.60815e-06,7.23704e-05,1.53709e-10,23.2659,22.9184,22.2271,23.9118,23.2516,22.331,23.2521,22.0511,23.5478
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.6222,77.9028,6.22395,81.6403,6.53032,83.2054,5.4292,75.8772,6.61107,79.2381,6.39752,82.2946,6.38133,79.8788,6.70416,85.0616,6.3605,80.5476,0.000113527,2.18647e-07,0.000521817,0.000551582,2.66004e-06,0.0010565,2.60815e-06,7.23704e-05,1.53709e-10,23.3597,22.5482,22.2486,23.8203,22.9669,22.2885,22.8884,22.1685,22.7517
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,6.63515,78.7724,5.90073,81.9111,7.08662,82.3882,5.63636,77.6494,6.44241,80.1719,6.84631,82.6021,5.9923,79.6433,7.33253,83.6878,6.07293,81.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9096,21.1236,21.7869,22.6768,21.4987,21.8106,21.4575,21.7175,21.2807
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,6.88343,79.1734,6.03655,81.4898,7.78438,78.919,6.45699,78.1025,6.88555,81.2805,7.20538,78.8086,6.18991,78.108,8.36265,80.3597,6.38447,83.3011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7076,19.2917,20.8446,21.0304,19.5851,20.8847,19.6388,20.7474,19.4353
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,5.28134,72.2119,5.19367,73.4988,7.83491,74.3842,5.53133,73.273,5.63148,75.6124,7.79577,75.7837,4.9539,70.1066,7.9908,74.8641,6.0932,77.7004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4445,18.3157,20.0087,19.9785,18.4821,20.0742,18.5656,19.8916,18.5463
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,4.44262,69.9761,4.59176,74.0231,7.84256,71.8721,4.82886,70.8376,5.21132,74.2411,7.82485,73.1638,4.28242,69.3336,7.97691,72.3731,5.61057,78.3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6433,17.7907,19.5827,19.4153,17.9203,19.6761,17.9799,19.4574,18.0529
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.6263,9.81073,1.94288,17.8252,3.68935,4.66376,1.85723,4.53461,2.13185,17.7799,3.23566,1.34851,2.22772,12.4927,3.17316,7.01321,1.43004,34.7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9133,18.8799,18.9483,18.8729,18.9547,18.9099,18.8375,18.9878,18.9233
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,3.54947,52.7718,4.57425,51.8689,4.61134,56.7123,3.75246,50.1573,2.92825,52.8425,4.74335,57.7166,4.81599,45.7468,4.2198,54.9716,3.02238,52.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0567,17.2624,19.4413,18.9967,15.74,19.5675,17.4176,19.2444,16.0559
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,1.14059,30.3229,1.24995,34.9369,0.759324,64.3115,0.484903,85.0734,1.55411,23.5567,1.13742,62.592,0.502704,359.945,1.05102,33.4234,1.61774,38.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6831,14.0155,17.658,17.2869,14.3744,17.7157,14.8183,17.554,14.1927
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,1.12864,36.7206,0.728454,73.3388,1.99317,41.9441,1.1411,72.8556,0.968773,14.6111,3.13705,60.7222,1.34253,29.9803,1.29276,9.41391,0.684581,76.9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8232,14.4551,18.0933,17.4693,14.6168,18.4961,14.7676,17.8385,14.6511
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,3.12255,29.7764,2.57675,40.7,3.47915,26.9073,2.20551,19.3712,2.66255,33.6493,2.75521,15.2881,2.67017,26.1083,3.92016,27.6907,1.52681,44.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6456,14.1429,18.3785,17.5329,14.3152,18.4151,14.6608,18.1231,14.1849
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,3.6885,48.0064,3.53322,55.9299,4.94643,42.8328,2.53519,32.3951,3.93991,54.4848,3.97868,33.6142,2.97198,41.2049,5.84464,51.0229,3.12042,58.8536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.886,15.7238,18.3841,17.3751,15.5662,18.3145,14.7589,18.4772,14.6569
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,2.8368,15.0377,1.74894,6.02582,4.20041,21.9954,2.20755,17.4174,2.53799,9.72388,3.36222,25.474,2.88554,19.911,4.27864,17.3269,1.34593,346.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.232,13.8489,18.0578,17.1652,14.1389,18.4134,14.5076,18.0138,14.1545
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,0.830128,297.657,0.528919,287.404,1.06218,327.406,0.579498,288.114,0.817524,286.324,1.14945,348.853,0.84383,259.302,1.12102,326.292,0.850723,233.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9771,14.521,18.4781,17.1052,14.8011,18.5334,14.7521,18.3889,14.5431
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,2.41702,308.704,1.89931,339.979,2.39793,280.49,1.8993,291.13,2.40062,330.019,1.88574,282.436,2.15031,331.367,2.46915,287.727,2.30655,349.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0978,13.7383,18.2139,16.729,13.9843,18.3628,14.0843,18.1653,13.7948
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.59102,358.699,0.965365,352.238,2.29696,11.0739,1.74122,5.64117,1.83402,352.487,2.03757,358.232,2.84093,18.6719,2.44162,6.12509,1.55236,330.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0544,13.6536,17.9874,16.5742,13.9128,18.1811,14.2363,17.9966,13.7313
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.6263,9.81073,1.94288,17.8252,3.68935,4.66376,1.85723,4.53461,2.13185,17.7799,3.23566,1.34851,2.22772,12.4927,3.17316,7.01321,1.43004,34.7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1008,13.6834,17.8413,16.587,14.0261,17.8195,14.1115,17.7836,13.9072
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,0.759302,86.07,0.863376,67.1832,1.11532,110.022,0.636776,109.358,1.28857,63.2624,1.72241,90.4719,0.305686,140.819,1.0857,92.0275,1.17624,52.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6288,18.223,18.7661,18.8136,18.4582,19.0639,18.3513,18.6693,18.1965
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,1.97079,51.1803,2.15734,30.0229,0.270183,105.897,0.820495,77.3388,1.90037,34.54,0.210936,153.898,1.74639,44.4562,0.48309,256.096,1.88688,13.3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1377,20.6143,20.1859,20.9664,20.8734,20.1633,20.8644,19.7742,20.2786
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,1.5169,204.506,1.07688,70.8841,1.86391,228.847,1.94487,214.367,1.10124,200.26,2.28797,226.409,0.810664,99.9513,1.5487,215.5,0.983519,23.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8021,22.2894,18.9501,20.797,20.8972,19.1327,22.345,18.8076,22.3482
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,2.6794,208.55,1.35843,196.413,2.69719,216.567,2.671,215.066,2.20131,198.878,3.16698,221.996,1.91255,202.272,2.24741,206.541,1.55578,203.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.535,22.4315,19.5493,20.7354,20.676,19.6726,22.1573,19.3984,22.5558
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.44141,197.196,2.49631,187.9,1.95765,183.788,2.21771,196.936,2.23662,177.199,2.71761,150.647,2.59979,205.854,1.89871,190.242,2.73933,172.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7498,22.2523,20.5734,22.6265,21.6627,20.8857,22.3503,20.4511,22.363
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,4.01118,170.487,3.43266,187.155,3.70711,150.245,3.99564,173.97,2.59989,174.111,4.61418,147.705,3.84753,198.203,2.02588,158.188,3.01747,183.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3717,23.6656,21.1588,24.626,22.8016,21.5313,24.4989,20.801,23.4577
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,4.64683,135.217,3.26886,154.674,5.51254,122.132,4.13783,131.965,4.57903,136.76,5.83496,116.596,3.53153,159.03,4.997,128.5,3.69937,150.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1658,24.4426,21.4815,25.3687,23.0473,21.9586,25.2243,21.0624,23.8966
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,4.4328,120.178,2.8818,131.605,5.77471,111.38,3.59609,117.66,4.72612,119.119,5.5136,109.548,2.96178,132.17,6.06259,111.132,3.16527,130.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.627,24.7635,21.7437,25.3858,23.8838,21.9894,25.1128,21.5138,24.7529
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,5.54542,109.632,4.24964,112.883,7.04746,107.485,4.66625,107.026,5.81736,110.315,6.62364,106.981,4.36797,109.457,7.52107,106.526,4.58489,114.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4066,24.2911,22.0495,25.149,23.7205,22.2375,24.6955,21.8632,24.2924
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,6.27403,87.0774,4.6732,89.8034,5.58817,89.986,5.50418,86.5037,5.90114,88.321,5.58518,89.0958,4.79757,87.3057,5.67948,91.9913,4.91355,90.7105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2203,23.402,22.4457,24.9458,23.752,22.5089,23.7151,22.3645,23.5158
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,4.85003,81.9516,3.5271,82.108,6.35983,78.9503,5.05623,80.1863,5.18609,85.7302,6.25255,78.7506,3.4253,73.3026,6.74172,80.5949,4.25197,89.3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3251,20.6104,21.8162,22.858,21.2987,21.8135,20.894,21.806,20.9091
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,3.96558,61.0834,5.86093,56.3066,5.1086,70.1334,3.66055,60.5838,5.45372,67.8433,5.32685,71.8176,4.77022,48.8693,5.72966,72.6569,7.03924,63.1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9401,20.1557,21.136,21.7492,20.2586,21.1809,20.2586,21.092,20.4615
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,3.38942,58.8521,6.93176,46.6114,4.75578,87.5987,3.22515,56.1697,5.12541,62.6477,4.4803,87.3872,6.47369,40.6325,5.48723,83.5804,7.61543,54.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1966,20.2021,20.942,21.4445,19.9977,20.9583,20.2622,20.9174,20.4508
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.07796,19.186,2.09073,22.9222,1.7008,38.3143,2.06983,24.9446,1.3031,8.93964,1.17155,43.0421,2.8793,17.1292,1.56162,37.3144,1.41323,39.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6447,20.6299,20.6607,20.5769,20.7133,20.5937,20.5613,20.7287,20.6992
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,4.33786,354.314,4.51674,1.92184,3.79129,356.628,4.37778,4.64304,4.31287,350.323,2.31858,356.469,5.94701,6.01331,4.69503,350.796,3.13524,355.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6331,19.1531,20.8472,20.6325,19.0581,21.0038,19.5946,20.8138,18.2261
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,2.34835,11.5815,2.31141,9.49069,2.90042,15.437,1.16586,21.7032,2.51384,10.6817,1.65156,11.2155,1.92824,15.6377,3.28134,14.3636,2.31372,12.7472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2081,15.8146,19.2224,18.9038,16.3453,19.4116,16.1998,19.3638,16.153
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,2.61788,54.2,2.75568,61.5106,2.61139,49.9506,1.18823,50.1606,3.04769,64.2039,1.56091,47.775,2.20579,49.0856,3.69012,59.0659,3.03903,71.5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1777,16.3186,19.4001,18.7224,16.6054,19.474,16.2658,19.4442,16.7347
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,3.05385,50.0669,3.09144,58.743,2.87553,49.123,1.83108,40.8929,3.31952,66.4885,1.75002,40.1696,2.88357,44.8233,3.91133,62.0242,3.61066,73.4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7252,17.2463,20.2547,18.8871,17.2831,20.0468,16.8662,20.4547,18.2965
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,1.54543,67.2996,2.76487,64.562,1.10558,89.7164,0.983379,67.9933,1.15887,99.183,1.62972,91.3739,1.91926,46.4351,0.641442,141.043,2.60917,81.7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7787,16.5352,20.1992,18.8186,16.8228,20.312,16.6005,20.1497,16.6213
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,0.751182,49.9619,1.98218,59.4608,0.871059,88.7872,0.245645,349.49,1.31328,74.3254,1.05134,134.359,2.14308,38.9682,1.03666,71.6904,1.93446,81.7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8503,15.9816,20.1647,18.8283,16.5518,20.2895,16.3638,20.1204,16.2078
